Qualifications,Salary Range,Job Title,Role,Job Description,skills
PhD,$60K-$93K,Administrative Assistant,Data Entry Specialist,"Accurately input and maintain data in databases or spreadsheets, ensuring data integrity and organization.","Data entry accuracy and speed Database software (e.g., Microsoft Access, Excel) Attention to detail Time management Organization Multitasking Keyboarding skills Data verification Problem-solving Communication skills Computer proficiency"
MCA,$58K-$100K,Investment Analyst,Portfolio Manager,"A Portfolio Manager oversees investment portfolios, making decisions to maximize returns and minimize risks. They analyze financial markets and adjust asset allocations accordingly.",Investment management Financial analysis Risk assessment Asset allocation Portfolio optimization
M.Com,$65K-$95K,Research Analyst,Market Research Analyst,"A Market Research Analyst gathers and analyzes data to provide insights into market trends, consumer behavior, and competitive landscapes. They help businesses make informed decisions.","Market research methodologies Data collection and analysis Consumer behavior analysis Competitor analysis Survey design and analysis Statistical analysis software (e.g., SPSS, SAS) Data visualization Trend analysis Report writing Communication skills Attention to detail"
B.Com,$58K-$93K,Brand Manager,Brand Strategist,A Brand Strategist develops strategies to build and strengthen a companys brand identity. They research market trends and consumer preferences to guide branding decisions.,Brand strategy development Market research and analysis Competitive analysis Brand positioning and messaging Creative direction and collaboration
M.Com,$59K-$108K,Customer Service Manager,Customer Experience Strategist,"Customer Experience Strategists develop and execute strategies to enhance the overall customer experience. They analyze customer feedback, identify pain points, and work across departments to improve products, services, and customer interactions.",Customer experience strategy Customer journey mapping Feedback analysis User research Metrics and KPIs Communication skills
MBA,$63K-$122K,Customer Support Specialist,Technical Support Specialist,"Technical Support Specialists assist customers or end-users with technical issues related to products or services. They provide troubleshooting, resolve problems, and offer technical guidance through various communication channels, ensuring customer satisfaction.","Technical troubleshooting Customer support tools (e.g., Zendesk, Freshdesk) Communication skills Problem-solving and critical thinking Ticket management Knowledge base creation"
MBA,$58K-$89K,Civil Engineer,Transportation Engineer,"A Transportation Engineer plans and designs transportation systems, including roads, highways, and public transit. They aim to improve transportation efficiency and safety.","Transportation engineering Traffic analysis and planning Civil engineering software (e.g., MicroStation, AutoCAD Civil 3D) Roadway design Public transportation knowledge"
BA,$65K-$112K,Wedding Planner,Wedding Consultant,"A Wedding Consultant assists couples in planning and coordinating their weddings, helping them with vendor selection, budget management, and ensuring a seamless wedding day experience.",Wedding planning Vendor coordination Event management
MCA,$56K-$129K,Mechanical Designer,Product Designer,"Design and develop innovative products, from concept to production, ensuring usability, functionality, and aesthetics.","Product design principles Prototyping and wireframing User research User testing UI/UX design 3D modeling (if applicable) Collaboration Problem-solving Creativity Attention to detail Communication skills Software proficiency (e.g., Sketch, Adobe XD)"
MCA,$56K-$108K,Project Coordinator,Administrative Coordinator,"Administrative Coordinators support administrative tasks, including data entry, scheduling, and document management, to enhance organizational efficiency.",Office administration Communication skills Organizational skills Time management Microsoft Office proficiency
